Formula,Volume,Density,IDs,Uncorrected EPA,EPA,Formation EPA,Equilibrium Reaction EPA,Atomic Density,Bulk Modulus,Shear Modulus,Sound Velocity,Thermal Conductivity,Debye Temperature (K)
Li16 Si2 O12,275.29374859828823,2.1667710046698,mp-28549,-5.519203653666667,-5.794003653666668,-2.435039187444444,-0.005470214333333,9.293586925876514,77.448,56.475,46.75512164264123,2.168829258042219,13441.381109046797
Na12 Mn2 S8,490.9490852859248,2.172363642193482,mp-5055,-4.068095773181818,-4.251004864090909,-1.192553362249216,-0.030721158977272,22.31474006631592,30.501,13.834,10.183596115948918,0.617331723605968,2414.175261231195
Ba1 Al1 Si1,83.92942303947942,3.8065055871088713,mp-13149,-4.084470333333333,-4.060803666666667,-0.364180733333333,-0.049301631249999,27.975229168959626,48.725,37.374,55.94297471156944,0.631258993480992,23895.284572469132
Sr1 Al1 Si1,74.91578417975403,3.162716706739463,mp-3698,-4.019125486666667,-3.99545882,-0.375329715555555,-0.042443125,24.956936240747314,52.321,38.416,62.486181359819575,0.760763477655614,27720.28017679928
Zr3 Mo3 P3,145.3318995963418,7.477221667380383,mp-10300,-9.252255806666666,-9.252255806666666,-0.98337139111111,-0.067302389166663,16.155089935625234,197.372,112.914,134.86954228467002,1.159611756295544,47972.40307074698
Ti3 Cr3 P3,115.30246450568744,5.652777378280007,mp-11580,-8.605352165555555,-8.605352165555555,-0.951404834444444,-0.163474429722219,12.821142567602475,206.197,123.545,161.56573726725088,1.6215939726820632,62078.46247171019
Ti6 Si2 B1,132.28798961578715,4.445878808004603,mp-11750,-7.86742551,-7.86742551,-0.6559832954629631,-0.030545141450618,14.710379367999524,149.647,105.78,142.22499530444475,1.521211754312979,52200.49741203527
Li3 Y3 Si3,180.70729569625487,3.416483683491909,mp-14208,-5.213296342222222,-5.189629675555555,-0.5893923388888891,-0.044971386666665,20.10764951686288,62.422,48.636,54.53403228305744,0.946477858639387,18039.119141177365
Hf3 Mo3 P3,142.06628235197573,10.709118381933058,mp-7032,-9.706987517777778,-9.706987517777778,-0.9682736355555552,-0.105864172777776,15.793166978971373,206.978,119.755,121.60280019201625,1.012180629054532,43582.5950072204
Mn3 Nb3 Si3,125.02364986900312,7.009998048227547,mp-7829,-8.785815304444444,-8.762148637777777,-0.532602517088122,-0.029889010361108,13.893932034085235,198.194,100.31,116.79552682219511,1.259703214234625,43681.84243452658
Sc3 Mn3 Si3,141.48738130502602,4.506017845708436,mp-9550,-7.597521095555556,-7.57385442888889,-0.600586953199235,-0.042343761944446,15.701598905791691,117.52,78.678,94.4651278221914,1.252792558657106,33902.95073845707
Na16 P8 O28,704.6458122135667,2.5064582400190183,mp-27579,-6.143797115961538,-6.513720192884615,-2.609686868105658,-0.01819973538462,13.533037994747948,45.175,24.379,13.343834677633328,1.051134740879339,2804.330260921148
U1 Fe3 B2,64.27552322583821,11.036221218374871,mp-10065,-8.765667786666667,-8.765667786666667,-0.422291589722221,-0.097057512083333,10.645099228546924,256.215,145.512,161.6106941947555,1.426941145023527,75450.17257466316
Zr1 Nb1 B4,59.00949380268682,6.398360957373115,mp-1215211,-8.408332793333333,-8.408332793333333,-0.847237334444443,-0.006633451666665,9.833752836436192,260.513,219.951,334.45049263649776,2.347442856225795,160656.6475643799
Ti1 Nb1 B4,53.68154212089511,5.6922367871275785,mp-1216692,-8.34301325,-8.34301325,-0.890619226666666,-0.015860123333334,8.966433283870694,268.26,238.167,381.964621889668,2.741908128669736,189360.60205198656
Ca12 Fe2 N10,414.605518197619,2.9345131664269983,mp-16916,-5.96444812125,-6.114864787916667,-0.932690195,-0.002406191458335,17.265506123815737,77.543,34.172,30.118308053276102,0.992091575179294,7553.640649277674
Ca12 Mn2 N10,415.6035952548808,2.920218442425622,mp-17577,-6.091023340833334,-6.2414400075,-1.001599241077587,-0.014205643125001,17.302479935025293,78.322,38.848,34.66154517948154,1.050314913857435,8686.115746356896
Zr2 Be2 Si2,88.09229191197879,4.837725565443104,mp-10200,-6.65033428,-6.626667613333333,-0.722523771666666,-0.098072251794871,14.635713303089524,138.583,114.747,166.39983582256244,1.4967474593026822,69937.8325280607
Al2 V4 C2,96.0222279767394,4.872389288767474,mp-1025497,-8.30094350625,-8.30094350625,-0.515430140625,-0.060079862031253,12.040983022120574,174.748,134.256,183.81670003774724,1.857747900526741,75069.57035525619
Zr4 S2 N4,148.84065706910403,5.411485952491349,mp-11583,-9.22555019,-9.47055019,-1.889581994624999,-0.158710482999989,14.885047547039354,159.854,68.795,80.37092451296759,1.146425366591728,28361.711321352377
Hf2 Be2 Si2,84.95255110630141,8.42804045498162,mp-12571,-7.028555266666667,-7.0048886,-0.630915291666666,-0.085587778660131,14.1657927683249,147.205,117.352,130.7918679621704,1.178903553149812,55640.833311820184
Ti4 Al2 C2,112.0523517672918,3.9931010688388113,mp-12990,-7.89110376375,-7.89110376375,-0.6997974247916671,-0.016755365416667,13.99641871900302,137.103,115.936,165.80646700280403,1.704185977424166,64317.8753962432
Hf4 C2 S2,119.43011898294888,11.152440679693864,mp-13137,-9.65863316875,-9.78438316875,-1.46450981390625,-0.11593331875,14.931999734307766,178.939,126.437,122.4619334100652,1.039391671606313,46505.34685891932
Sr2 Li2 P2,134.24819652692346,3.105522192497655,mp-13276,-3.981718316666666,-3.981718316666666,-0.9778120411111112,-0.059724848020833,22.38342612501513,44.645,36.89,43.92169181994168,0.799547103529581,16041.629700291725
Ba2 Li2 P2,155.6618758360713,3.738819036381522,mp-13277,-3.9905309866666654,-3.9905309866666654,-0.910130882222222,-0.054982849999999,25.95135581713699,39.363,29.534,31.102291328858705,0.5967108574765491,10812.769935443632
Mn6 Al18 Si2,370.5700253904621,3.905078239392798,mp-15819,-5.400561944230769,-5.395100405769231,-0.270366069137931,-0.019723877857146,14.299337639372052,114.667,64.797,55.73213255618289,1.321724203952278,14510.613179839884
Zr4 Fe6 Si2,174.11551259151148,7.211276073382878,mp-16336,-8.521360026666667,-8.509526693333333,-0.521062873333333,-0.014820663749999,14.501037853721073,170.614,93.2,92.17474454644125,1.15647054422201,30870.0746852415
U2 Re2 B6,114.19658046989716,13.28089796552196,mp-28607,-9.309563073,-9.309563073,-0.554740571499999,-0.0442597784,11.421276195739852,264.934,191.09,175.75198036432965,1.397206902551271,67746.70094847732
Na2 Al22 O34,630.2499110258879,3.118343917119168,mp-3405,-7.325210742413794,-7.727934880344828,-3.361066035225922,-0.002457138189658,10.846353020075195,152.126,69.533,53.45697601677188,1.865960322796337,11660.178264770855
Mn2 Nb8 S16,483.62342873607975,4.690785762732974,mp-3669,-7.4248725434615395,-7.734411005,-1.376039129071618,-0.014011366538448,18.602927393647267,27.063,20.553,9.12869737915075,0.554121611755609,2174.969694812252
Ti4 C2 S2,100.1793184500148,4.634878189550114,mp-3732,-8.54093911125,-8.66668911125,-1.377664263072916,-0.113215006249999,12.52420900324027,179.75,134.771,193.2842325581052,1.860746958439265,77829.92960846041
Na2 Nb2 O4,90.70890344692948,5.414801238757447,mp-3744,-7.51422364625,-7.857723646249999,-2.52778556038793,-0.062693914625003,11.324026991446358,146.768,99.169,113.37224549327324,1.5940217183600032,47187.72865131791
Ti6 Al2 C4,153.59217918550476,4.207863248306666,mp-3747,-8.41024293,-8.41024293,-0.762012452499999,-0.0119508775,12.7834639675551,158.241,128.029,161.30334743115264,1.861624882643921,56327.990463888644
Li2 Nb2 O4,79.22375431180006,5.527022415933375,mp-3924,-7.81942041,-8.16292041,-2.686382930833334,-0.112431430763889,9.895208854553005,156.667,100.566,111.7559862983734,1.746792433481287,48662.313350734345
Sc2 Al6 C6,164.31205708353372,3.27298507203374,mp-4798,-6.811129310714286,-6.811129310714286,-0.346101728928571,-0.086141065357145,11.729152188350996,166.256,138.55,188.47423409230404,2.318851697228321,64352.40124857948
Ba2 Ce2 N4,150.35255374515296,6.747105698136592,mp-4887,-7.17977853,-7.36027853,-1.22901504375,-0.069933187916666,18.774182803137133,103.462,41.631,40.729392010132536,0.686598393368654,14324.365957561844
Ti4 Al2 N2,106.47979237847856,4.264332484393336,mp-4978,-8.13846567125,-8.228715671249999,-1.260451974166666,-0.056876012916665,13.258874000224296,156.701,118.851,169.15080019588152,1.748282557919518,66740.41249690774
Sc2 Cr2 C4,83.01339853718424,4.839726609592419,mp-4992,-8.9523852725,-8.9523852725,-0.341673382499999,-0.013546243125004,10.36339013514115,208.072,136.76,190.14257772543544,2.10583821195877,81514.33256174711
Zr4 C2 S2,125.09382733401466,6.013909109710848,mp-5025,-8.95209444375,-9.07784444375,-1.462715288906249,-0.209843258645831,15.637176695721791,165.501,114.231,146.65917629885405,1.307381781132714,54840.95214383206
Ti6 Si2 C4,145.24571286578944,4.4749081764165854,mp-5659,-8.752017610000001,-8.740184276666668,-0.811996765833335,-0.028174600833338,12.094597569170633,183.669,133.36,169.25405046175155,1.9333662007140824,60215.633153640825
Ca6 Al6 Si6,402.6360266182479,2.354365382594023,mp-570150,-4.114552320555556,-4.090885653888889,-0.365387740555555,-0.00157617472222,22.342917440294265,56.461,39.274,40.93276461018163,0.964515566567917,10366.646612566863
Hf4 Al6 C8,213.4951668351241,7.559589213381933,mp-570784,-8.055404711666666,-8.055404711666666,-0.492541653888889,-0.002672817716044,11.854891675213093,196.908,156.611,139.62324335560797,1.618857571923886,43688.34949033035
Sc4 S2 O4,137.62549165236894,3.715627624556207,mp-7288,-8.373018971,-8.748418971000001,-3.408956953625001,-0.024921676000001,13.754048805734596,139.478,67.795,87.55668060682038,1.435627444250436,31715.116886736123
Li2 Nb2 S4,128.36517087022008,4.24244121771057,mp-7936,-6.37420357375,-6.62570357375,-1.5549216636458332,-0.052405773427575,16.06257750224295,82.755,57.167,62.67326792234187,1.082104662916463,23235.285914526463
Na2 Nb2 S4,145.69634872297635,4.103609416802373,mp-7937,-6.13165969875,-6.38315969875,-1.4589771819504311,-0.049655707624999,18.220118811315828,76.388,48.843,53.9725323226788,0.941340436131184,19182.39230426944
V4 P2 C2,89.18052615050219,5.394856721529418,mp-8044,-8.88833232125,-8.88833232125,-0.6858872864583331,-0.009313460104165,11.14060900620928,227.261,151.481,213.83410885186595,1.998475046934936,89506.95896291932
Mg2 Mo2 N4,79.08357255640071,6.226043096876845,mp-864954,-8.1464147525,-8.3269147525,-1.04718475,-0.208548914166671,9.877015846740344,246.262,183.147,244.5468030948505,2.193247557067423,106543.65252893404
Ba6 Na2 N2,440.3524099290576,3.386127165396365,mp-8868,-3.347154647,-3.419354647,-0.336165639310344,-0.012488326166665,44.0135114821,1.319,2.319,0.643256066336027,0.109639635801561,158.12054222678267
Li2 B2 C2,45.94316789830389,2.151446163048318,mp-9244,-6.3140738,-6.3140738,-0.375080423333334,-0.263114087677595,7.699540109511115,153.134,133.263,250.0262749274252,3.707279505507397,130554.43859974902
Al2 Cr4 C2,88.95314977919703,5.3383437715753495,mp-9956,-8.2428925,-8.2428925,-0.172808434374999,-0.0592906036875,11.124656389859148,188.491,140.846,185.2802441108229,1.919157583271323,77621.04230848112
Nb6 Al2 C4,163.37702466121752,6.702489466143161,mp-996161,-9.272657679166668,-9.272657679166668,-0.52152069,-0.002998075833344,13.647166541853537,200.473,134.763,150.37606997872743,1.478215502931153,51442.23220746111
Nb4 Al2 C2,118.25886278894008,6.313226328415491,mp-996162,-8.7992561275,-8.7992561275,-0.505043276875,-0.015830497291664,14.782167220860911,169.752,112.681,139.61598727259846,1.320440140308319,53193.914715773666
Nb4 P2 C2,110.55390892664708,6.873148668916722,mp-9987,-9.46007977125,-9.46007977125,-0.7489352514583321,-0.004453904062499,13.816459586169689,222.653,130.576,170.9128440511884,1.4402101957085471,66597.02698407586
Zr4 S4 O4,192.3477386901182,4.809910043600405,mp-3519,-8.3281232575,-8.724789924166666,-2.847419423541667,-0.016140254999999,16.021999296483038,130.347,50.433,54.46061795040429,0.997384142566072,17644.005464203874
Sr8 Zr2 N8,363.6847726741744,4.54515284281792,mp-1029580,-6.328970415555556,-6.48941486,-1.083675510740741,-0.048625311111112,20.185056175595456,71.003,28.485,22.241075003222846,0.6594823920143931,5827.090382672494
Ca8 Zr2 N8,311.1282976623838,3.283018930670383,mp-1029660,-6.66112997,-6.821574414444445,-1.27534332,-0.017183899166668,17.280749040521155,86.996,41.251,39.97096161673047,1.025117364018063,11031.525219117824
Ca8 Hf2 N8,307.3279630181063,4.266638424282754,mp-1029730,-6.867130784444445,-7.027575228888889,-1.3247343122222222,-0.017213260277776,17.069373900674634,88.682,42.246,36.10875584485271,0.917202058416252,10006.512915175263
Sr6 Al6 N10,330.12126815988324,4.163284379250108,mp-1029733,-6.349658376363636,-6.513749285454546,-1.242141787727273,-0.001601461590908,14.967275874437824,104.031,52.829,44.4847176858508,1.12701441300927,12037.141418468836
Sr8 Ti2 N8,337.70418543780136,4.468440009504161,mp-1029799,-6.274278808333333,-6.434723252777778,-1.101451527222222,-0.037302435555557,18.74858086166846,72.97,33.654,26.31509327522433,0.752919634979741,7066.9239595655445
Ca6 Al6 N10,296.8333464411621,3.03441860323213,mp-1029921,-6.542741871363637,-6.706832780454547,-1.34901443909091,-0.003728558977273,13.483025115023118,112.618,59.404,59.10471305984685,1.497984286579159,16569.94419057012
Li8 Si2 O8,169.56277835733044,2.347340539883983,mp-11737,-6.019866736666667,-6.325200069999999,-2.674883012592592,-0.040796833148149,9.51692290266292,78.989,53.188,50.02356179905061,2.003034719775262,16902.197538433327
Li6 B14 O24,431.1879500428555,2.222017407743007,mp-16828,-7.526852073181818,-7.9015793459090915,-2.8171228433712123,-0.008454659590909,9.771790750061788,64.468,39.327,25.91647222133069,1.7431183656844431,6415.529025078818
Na16 Ti10 O28,654.4117911603158,3.284706101225332,mp-28017,-6.92868476925926,-7.284906991481481,-2.865310084040016,-0.03800546787037,12.101703569010304,74.063,43.59,25.03981469289125,1.313697533588166,5393.693696762617
Ce3 Al1 C1,120.17779883216042,6.346866222667216,mp-10036,-6.38450763,-6.38450763,-0.2298058725,-0.005337572666666,24.11849199795393,64.659,43.092,45.38858085099276,0.588425206382675,17200.575728273776
Ca3 P1 N1,105.5242138345158,2.599830493234752,mp-11824,-4.971406344,-5.043606344,-1.090286929666666,-0.128545375,21.10484276690316,63.211,53.243,85.91888170209646,1.089316147479634,34002.3398564982
Al1 Fe3 C1,52.97796002538234,6.473381540685089,mp-22793,-7.837073891999999,-7.837073891999999,-0.160212901499998,-0.0010983615,10.585562684083232,232.51,88.775,127.85986666836364,1.504426284962304,63665.86896364631
Ba1 Nb1 O3,71.69955514408147,6.44375558354462,mp-3020,-8.13938716,-8.55158716,-3.178754560999999,-0.027926922888889,14.329025301661275,167.842,89.357,122.95933345375582,1.209755336083148,55351.34816814729
Ti3 Al1 C1,73.09340744088684,4.148160785377836,mp-3271,-7.924206461999999,-7.924206461999999,-0.5920629874999981,-0.015759667833331,14.61645236078365,153.159,103.192,174.73783123260168,1.568410412548015,78156.47603251596
Ba1 Zr1 O3,77.07431052181566,5.958155810535465,mp-3834,-8.289080686,-8.701280686,-3.639168969,-0.060834632333335,15.399925339481896,148.845,91.419,128.00300808596998,1.198894917855994,56249.96921319258
Sc3 Al1 C1,91.86596229891668,3.14263600053905,mp-4079,-6.988557656,-6.988557656,-0.5942279285000001,-0.161915036000002,18.37556572044885,100.358,84.205,148.37385371815307,1.367177751658009,61495.45437254263
K1 U1 O3,81.26488487459612,6.643502251147639,mp-4126,-8.37624244,-8.78844244,-3.3393040456,-0.068015092000001,16.231279303972748,134.466,67.688,85.24408170244678,0.957932932077638,36804.584933098246
Y3 Al1 C1,117.308698766826,4.327411803711283,mp-4448,-6.8927995,-6.8927995,-0.418068567499999,-0.073773573833332,23.45444011976885,79.684,63.961,92.07588204762548,0.8668831604584011,35175.472759944954
La3 Al1 N1,132.7288111193287,5.726235657631976,mp-4505,-6.140249378,-6.212449378,-0.834430964,-0.0693202065,26.3988441375973,66.117,43.537,49.97538795645492,0.5842895198532481,18321.991579569316
Mn3 Al1 C1,55.1584523421181,6.135568194673351,mp-4593,-8.283628118,-8.283628118,-0.191570678258621,-0.035209377934782,11.025865848009436,235.077,130.58,200.3990097403199,1.779177782839462,98453.04139719755
Ba1 Hf1 O3,74.32554670898205,8.128152165935377,mp-998552,-8.718524048,-9.130724048,-3.786714651,-0.0683381445,14.838819610441751,159.196,102.329,125.92890049979712,1.108365346461105,56012.44788362652
V1 Fe2 Si1,44.5254381630011,7.112631400680411,mp-4595,-8.34261444,-8.32486444,-0.46254781,-0.080919656249999,11.132962638507465,243.627,2.215,16.623131315818856,0.232528794314208,8770.980314874309
Mn1 Fe2 Si1,43.72896209222012,7.39394289849693,mp-5529,-8.218783355,-8.201033355,-0.319189419482758,-0.011718607499998,10.92088143866625,237.181,23.421,43.608185427964905,0.739752813744024,23148.173689477208
Be1 Fe2 Si1,39.40857435885213,6.26939093724276,mp-862669,-6.92315297,-6.90540297,-0.3792096412499999,-0.020603773281251,9.810803417763438,219.307,127.552,194.30813027189785,1.870059925925476,106782.29116530086
Mn2 V1 Si1,45.662027218502914,6.869624068236786,mp-865026,-8.721974335,-8.704224335000001,-0.495910663965519,-0.116666435535712,11.389204067768729,242.884,131.761,210.6920006608515,1.654462218425334,110238.78580025764
Ca8 Ti2 N8,286.5718399868184,3.061878327999317,mp-568469,-6.623655432222222,-6.784099876666667,-1.3103364059259262,-0.108646975833331,15.97063496572937,90.623,44.997,45.09563264149004,1.166697818714072,12791.673243287572
Sc2 P2 S8,305.7350451612887,2.218031177735391,mp-6999,-5.644534603333334,-5.979867936666667,-1.264606090138889,-0.038914807708336,26.08804644065057,7.016,5.269,2.62576558583272,0.329878561779241,728.941810843735
Ce1 Fe4 P12,236.0452116522467,5.171877894917173,mp-16272,-6.812036392941176,-6.812036392941176,-0.648930270882353,-0.071030128382356,13.890283597400556,168.858,133.263,142.76369942960574,1.6264692581170892,43200.641972556805
Li56 Nb8 N32,958.486678704899,2.737565231335619,mp-14827,-5.4870400525,-5.607373385833334,-0.8732279852777781,-0.210348703750001,9.983080206681874,81.654,63.726,34.14015053109233,1.928485424306961,6475.589377945284
